"location","activity","date","change","value","source","roll"
"Greater London","Retail & recreation",2021-02-22,-63,37,"Google",55.1428571428571
"Greater London","Grocery & pharmacy",2021-02-22,-22,78,"Google",61.4285714285714
"Greater London","Retail & recreation",2021-02-23,-62,38,"Google",54.8571428571429
"Greater London","Grocery & pharmacy",2021-02-23,-18,82,"Google",61.5714285714286
"Greater London","Retail & recreation",2021-02-24,-64,36,"Google",54.7142857142857
"Greater London","Grocery & pharmacy",2021-02-24,-18,82,"Google",61.4285714285714
"Greater London","Retail & recreation",2021-02-25,-65,35,"Google",55.4285714285714
"Greater London","Grocery & pharmacy",2021-02-25,-17,83,"Google",62
"Greater London","Retail & recreation",2021-02-26,-62,38,"Google",56.2857142857143
"Greater London","Grocery & pharmacy",2021-02-26,-9,91,"Google",63.8571428571429
"Greater London","Retail & recreation",2021-02-27,-63,37,"Google",57.4285714285714
"Greater London","Grocery & pharmacy",2021-02-27,-12,88,"Google",64.8571428571429
"Greater London","Retail & recreation",2021-02-28,-64,36,"Google",58.2857142857143
"Greater London","Grocery & pharmacy",2021-02-28,-20,80,"Google",64.7142857142857
"Greater London","Retail & recreation",2021-03-01,-60,40,"Google",58.5714285714286
"Greater London","Grocery & pharmacy",2021-03-01,-16,84,"Google",65.1428571428571
"Greater London","Retail & recreation",2021-03-02,-63,37,"Google",57.4285714285714
"Greater London","Grocery & pharmacy",2021-03-02,-18,82,"Google",63.8571428571429
"Greater London","Retail & recreation",2021-03-03,-66,34,"Google",56.1428571428571
"Greater London","Grocery & pharmacy",2021-03-03,-22,78,"Google",62.1428571428571
"Greater London","Retail & recreation",2021-03-04,-65,35,"Google",55.7142857142857
"Greater London","Grocery & pharmacy",2021-03-04,-16,84,"Google",62
"Greater London","Retail & recreation",2021-03-05,-64,36,"Google",55.1428571428571
"Greater London","Grocery & pharmacy",2021-03-05,-11,89,"Google",62.5714285714286
"Greater London","Retail & recreation",2021-03-06,-65,35,"Google",55.8571428571429
"Greater London","Grocery & pharmacy",2021-03-06,-14,86,"Google",63.2857142857143
"Greater London","Retail & recreation",2021-03-07,-63,37,"Google",57.4285714285714
"Greater London","Grocery & pharmacy",2021-03-07,-17,83,"Google",64.2857142857143
"Greater London","Retail & recreation",2021-03-08,-58,42,"Google",58.2857142857143
"Greater London","Grocery & pharmacy",2021-03-08,-11,89,"Google",65.8571428571429
"Greater London","Retail & recreation",2021-03-09,-59,41,"Google",59
"Greater London","Grocery & pharmacy",2021-03-09,-12,88,"Google",66.5714285714286
"Greater London","Retail & recreation",2021-03-10,-67,33,"Google",59
"Greater London","Grocery & pharmacy",2021-03-10,-20,80,"Google",65.1428571428571
"Greater London","Retail & recreation",2021-03-11,-63,37,"Google",58.5714285714286
"Greater London","Grocery & pharmacy",2021-03-11,-11,89,"Google",65.2857142857143
"Greater London","Retail & recreation",2021-03-12,-64,36,"Google",57.7142857142857
"Greater London","Grocery & pharmacy",2021-03-12,-7,93,"Google",65.1428571428571
"Greater London","Retail & recreation",2021-03-13,-65,35,"Google",57.5714285714286
"Greater London","Grocery & pharmacy",2021-03-13,-9,91,"Google",65.8571428571429
"Greater London","Retail & recreation",2021-03-14,-64,36,"Google",59.5714285714286
"Greater London","Grocery & pharmacy",2021-03-14,-15,85,"Google",66.4285714285714
"Greater London","Retail & recreation",2021-03-15,-59,41,"Google",59.5714285714286
"Greater London","Grocery & pharmacy",2021-03-15,-14,86,"Google",66.7142857142857
"Greater London","Retail & recreation",2021-03-16,-62,38,"Google",58.8571428571429
"Greater London","Grocery & pharmacy",2021-03-16,-14,86,"Google",66.1428571428571
"Greater London","Retail & recreation",2021-03-17,-63,37,"Google",58.4285714285714
"Greater London","Grocery & pharmacy",2021-03-17,-13,87,"Google",65.7142857142857
"Greater London","Retail & recreation",2021-03-18,-64,36,"Google",58.7142857142857
"Greater London","Grocery & pharmacy",2021-03-18,-12,88,"Google",65.4285714285714
"Greater London","Retail & recreation",2021-03-19,-61,39,"Google",58.7142857142857
"Greater London","Grocery & pharmacy",2021-03-19,-5,95,"Google",66.8571428571429
"Greater London","Retail & recreation",2021-03-20,-65,35,"Google",59.5714285714286
"Greater London","Grocery & pharmacy",2021-03-20,-13,87,"Google",66.7142857142857
"Greater London","Retail & recreation",2021-03-21,-63,37,"Google",59.5714285714286
"Greater London","Grocery & pharmacy",2021-03-21,-16,84,"Google",66.4285714285714
"Greater London","Retail & recreation",2021-03-22,-56,44,"Google",60.1428571428571
"Greater London","Grocery & pharmacy",2021-03-22,-8,92,"Google",67.7142857142857
"Greater London","Retail & recreation",2021-03-23,-60,40,"Google",59.8571428571429
"Greater London","Grocery & pharmacy",2021-03-23,-11,89,"Google",67.5714285714286
"Greater London","Retail & recreation",2021-03-24,-61,39,"Google",60.7142857142857
"Greater London","Grocery & pharmacy",2021-03-24,-11,89,"Google",68.1428571428571
"Greater London","Retail & recreation",2021-03-25,-62,38,"Google",61.5714285714286
"Greater London","Grocery & pharmacy",2021-03-25,-9,91,"Google",68.2857142857143
"Greater London","Retail & recreation",2021-03-26,-64,36,"Google",60.2857142857143
"Greater London","Grocery & pharmacy",2021-03-26,-8,92,"Google",67.7142857142857
"Greater London","Retail & recreation",2021-03-27,-62,38,"Google",60.4285714285714
"Greater London","Grocery & pharmacy",2021-03-27,-9,91,"Google",67.8571428571429
"Greater London","Retail & recreation",2021-03-28,-66,34,"Google",60
"Greater London","Grocery & pharmacy",2021-03-28,-20,80,"Google",66
"Greater London","Retail & recreation",2021-03-29,-53,47,"Google",59.7142857142857
"Greater London","Grocery & pharmacy",2021-03-29,-5,95,"Google",68.1428571428571
"Greater London","Retail & recreation",2021-03-30,-55,45,"Google",61.4285714285714
"Greater London","Grocery & pharmacy",2021-03-30,-4,96,"Google",69.7142857142857
"Greater London","Retail & recreation",2021-03-31,-57,43,"Google",62.8571428571429
"Greater London","Grocery & pharmacy",2021-03-31,-4,96,"Google",71.7142857142857
"Greater London","Retail & recreation",2021-04-01,-54,46,"Google",66.8571428571429
"Greater London","Grocery & pharmacy",2021-04-01,6,106,"Google",75.2857142857143
"Greater London","Retail & recreation",2021-04-02,-62,38,"Google",67.1428571428571
"Greater London","Grocery & pharmacy",2021-04-02,-6,94,"Google",74.1428571428571
"Greater London","Retail & recreation",2021-04-03,-65,35,"Google",65.4285714285714
"Greater London","Grocery & pharmacy",2021-04-03,-7,93,"Google",72.5714285714286
"Greater London","Retail & recreation",2021-04-04,-69,31,"Google",63.2857142857143
"Greater London","Grocery & pharmacy",2021-04-04,-36,64,"Google",65.8571428571429
"Greater London","Retail & recreation",2021-04-05,-61,39,"Google",56.2857142857143
"Greater London","Grocery & pharmacy",2021-04-05,-18,82,"Google",62.5714285714286
"Greater London","Retail & recreation",2021-04-06,-59,41,"Google",55
"Greater London","Grocery & pharmacy",2021-04-06,-10,90,"Google",62.8571428571429
"Greater London","Retail & recreation",2021-04-07,-60,40,"Google",55.2857142857143
"Greater London","Grocery & pharmacy",2021-04-07,-12,88,"Google",63.4285714285714
"Greater London","Retail & recreation",2021-04-08,-59,41,"Google",60.1428571428571
"Greater London","Grocery & pharmacy",2021-04-08,-10,90,"Google",67.4285714285714
"Greater London","Retail & recreation",2021-04-09,-61,39,"Google",61.2857142857143
"Greater London","Grocery & pharmacy",2021-04-09,-7,93,"Google",68.7142857142857
"Greater London","Retail & recreation",2021-04-10,-66,34,"Google",60.7142857142857
"Greater London","Grocery & pharmacy",2021-04-10,-13,87,"Google",67.4285714285714
"Greater London","Retail & recreation",2021-04-11,-61,39,"Google",60.4285714285714
"Greater London","Grocery & pharmacy",2021-04-11,-15,85,"Google",66.7142857142857
"Greater London","Retail & recreation",2021-04-12,-34,66,"Google",63.2857142857143
"Greater London","Grocery & pharmacy",2021-04-12,-5,95,"Google",71.2857142857143
"Greater London","Retail & recreation",2021-04-13,-42,58,"Google",66.2857142857143
"Greater London","Grocery & pharmacy",2021-04-13,-7,93,"Google",74.7142857142857
"Greater London","Retail & recreation",2021-04-14,-43,57,"Google",70.4285714285714
"Greater London","Grocery & pharmacy",2021-04-14,-6,94,"Google",78.2857142857143
"Greater London","Retail & recreation",2021-04-15,-45,55,"Google",74
"Greater London","Grocery & pharmacy",2021-04-15,-7,93,"Google",77.8571428571429
"Greater London","Retail & recreation",2021-04-16,-45,55,"Google",72.1428571428571
"Greater London","Grocery & pharmacy",2021-04-16,-3,97,"Google",77.7142857142857
"Greater London","Retail & recreation",2021-04-17,-46,54,"Google",72.1428571428571
"Greater London","Grocery & pharmacy",2021-04-17,-6,94,"Google",77.4285714285714
"Greater London","Retail & recreation",2021-04-18,-43,57,"Google",72.1428571428571
"Greater London","Grocery & pharmacy",2021-04-18,-8,92,"Google",77.4285714285714
"Greater London","Retail & recreation",2021-04-19,-40,60,"Google",72.7142857142857
"Greater London","Grocery & pharmacy",2021-04-19,-3,97,"Google",78.7142857142857
"Greater London","Retail & recreation",2021-04-20,-44,56,"Google",72.8571428571429
"Greater London","Grocery & pharmacy",2021-04-20,-5,95,"Google",78.7142857142857
"Greater London","Retail & recreation",2021-04-21,-45,55,"Google",73.1428571428571
"Greater London","Grocery & pharmacy",2021-04-21,-6,94,"Google",78.4285714285714
"Greater London","Retail & recreation",2021-04-22,-43,57,"Google",73.4285714285714
"Greater London","Grocery & pharmacy",2021-04-22,-3,97,"Google",78.7142857142857
"Greater London","Retail & recreation",2021-04-23,-44,56,"Google",72.8571428571429
"Greater London","Grocery & pharmacy",2021-04-23,0,100,"Google",79.1428571428571
"Greater London","Retail & recreation",2021-04-24,-44,56,"Google",73.5714285714286
"Greater London","Grocery & pharmacy",2021-04-24,-4,96,"Google",79.4285714285714
"Greater London","Retail & recreation",2021-04-25,-43,57,"Google",74.1428571428571
"Greater London","Grocery & pharmacy",2021-04-25,-10,90,"Google",78.8571428571429
"Greater London","Retail & recreation",2021-04-26,-41,59,"Google",73.4285714285714
"Greater London","Grocery & pharmacy",2021-04-26,-4,96,"Google",79.1428571428571
"Greater London","Retail & recreation",2021-04-27,-43,57,"Google",73
"Greater London","Grocery & pharmacy",2021-04-27,-6,94,"Google",78.4285714285714
"Greater London","Retail & recreation",2021-04-28,-49,51,"Google",72
"Greater London","Grocery & pharmacy",2021-04-28,-9,91,"Google",76.8571428571429
"Greater London","Retail & recreation",2021-04-29,-44,56,"Google",72
"Greater London","Grocery & pharmacy",2021-04-29,-2,98,"Google",77.5714285714286
"Greater London","Retail & recreation",2021-04-30,-43,57,"Google",72
"Greater London","Grocery & pharmacy",2021-04-30,2,102,"Google",78.4285714285714
"Greater London","Retail & recreation",2021-05-01,-44,56,"Google",73
"Greater London","Grocery & pharmacy",2021-05-01,-4,96,"Google",79.4285714285714
"Greater London","Retail & recreation",2021-05-02,-42,58,"Google",74.7142857142857
"Greater London","Grocery & pharmacy",2021-05-02,-11,89,"Google",79.4285714285714
"Greater London","Retail & recreation",2021-05-03,-40,60,"Google",74
"Greater London","Grocery & pharmacy",2021-05-03,-16,84,"Google",77.8571428571429
"Greater London","Retail & recreation",2021-05-04,-47,53,"Google",70.8571428571429
"Greater London","Grocery & pharmacy",2021-05-04,-5,95,"Google",76.4285714285714
"Greater London","Retail & recreation",2021-05-05,-47,53,"Google",70.2857142857143
"Greater London","Grocery & pharmacy",2021-05-05,-7,93,"Google",75.2857142857143
"Greater London","Retail & recreation",2021-05-06,-43,57,"Google",70.7142857142857
"Greater London","Grocery & pharmacy",2021-05-06,0,100,"Google",76.4285714285714
"Greater London","Retail & recreation",2021-05-07,-44,56,"Google",72.4285714285714
"Greater London","Grocery & pharmacy",2021-05-07,-2,98,"Google",78.8571428571429
"Greater London","Retail & recreation",2021-05-08,-51,49,"Google",72.2857142857143
"Greater London","Grocery & pharmacy",2021-05-08,-10,90,"Google",77.5714285714286
"Greater London","Retail & recreation",2021-05-09,-40,60,"Google",72.8571428571429
"Greater London","Grocery & pharmacy",2021-05-09,-9,91,"Google",77.7142857142857
"Greater London","Retail & recreation",2021-05-10,-40,60,"Google",72
"Greater London","Grocery & pharmacy",2021-05-10,-4,96,"Google",77.7142857142857
"Greater London","Retail & recreation",2021-05-11,-41,59,"Google",72.1428571428571
"Greater London","Grocery & pharmacy",2021-05-11,-4,96,"Google",78.8571428571429
"Greater London","Retail & recreation",2021-05-12,-40,60,"Google",74.5714285714286
"Greater London","Grocery & pharmacy",2021-05-12,-1,99,"Google",80.1428571428571
"Greater London","Retail & recreation",2021-05-13,-46,54,"Google",74.8571428571429
"Greater London","Grocery & pharmacy",2021-05-13,-6,94,"Google",79.7142857142857
"Greater London","Retail & recreation",2021-05-14,-44,56,"Google",74
"Greater London","Grocery & pharmacy",2021-05-14,-1,99,"Google",79.7142857142857
"Greater London","Retail & recreation",2021-05-15,-45,55,"Google",73.8571428571429
"Greater London","Grocery & pharmacy",2021-05-15,-6,94,"Google",78.7142857142857
"Greater London","Retail & recreation",2021-05-16,-45,55,"Google",72.4285714285714
"Greater London","Grocery & pharmacy",2021-05-16,-12,88,"Google",77.2857142857143
"Greater London","Retail & recreation",2021-05-17,-36,64,"Google",73
"Greater London","Grocery & pharmacy",2021-05-17,-8,92,"Google",78.1428571428571
"Greater London","Retail & recreation",2021-05-18,-37,63,"Google",73
"Greater London","Grocery & pharmacy",2021-05-18,-5,95,"Google",78.7142857142857
"Greater London","Retail & recreation",2021-05-19,-37,63,"Google",74.2857142857143
"Greater London","Grocery & pharmacy",2021-05-19,-4,96,"Google",80.1428571428571
"Greater London","Retail & recreation",2021-05-20,-38,62,"Google",76.4285714285714
"Greater London","Grocery & pharmacy",2021-05-20,-3,97,"Google",81.1428571428571
"Greater London","Retail & recreation",2021-05-21,-41,59,"Google",76.4285714285714
"Greater London","Grocery & pharmacy",2021-05-21,-4,96,"Google",81.1428571428571
"Greater London","Retail & recreation",2021-05-22,-37,63,"Google",76.5714285714286
"Greater London","Grocery & pharmacy",2021-05-22,-5,95,"Google",81.1428571428571
"Greater London","Retail & recreation",2021-05-23,-37,63,"Google",76.4285714285714
"Greater London","Grocery & pharmacy",2021-05-23,-13,87,"Google",80
"Greater London","Retail & recreation",2021-05-24,-37,63,"Google",75.1428571428571
"Greater London","Grocery & pharmacy",2021-05-24,-5,95,"Google",80.2857142857143
"Greater London","Retail & recreation",2021-05-25,-37,63,"Google",75.5714285714286
"Greater London","Grocery & pharmacy",2021-05-25,-3,97,"Google",80.4285714285714
"Greater London","Retail & recreation",2021-05-26,-36,64,"Google",76
"Greater London","Grocery & pharmacy",2021-05-26,-2,98,"Google",81
"Greater London","Retail & recreation",2021-05-27,-30,70,"Google",78.5714285714286
"Greater London","Grocery & pharmacy",2021-05-27,1,101,"Google",84
"Greater London","Retail & recreation",2021-05-28,-32,68,"Google",80.1428571428571
"Greater London","Grocery & pharmacy",2021-05-28,3,103,"Google",85.8571428571429
"Greater London","Retail & recreation",2021-05-29,-33,67,"Google",81.5714285714286
"Greater London","Grocery & pharmacy",2021-05-29,-3,97,"Google",86.2857142857143
"Greater London","Retail & recreation",2021-05-30,-25,75,"Google",83
"Greater London","Grocery & pharmacy",2021-05-30,-6,94,"Google",86.4285714285714
"Greater London","Retail & recreation",2021-05-31,-21,79,"Google",83.2857142857143
"Greater London","Grocery & pharmacy",2021-05-31,-7,93,"Google",86.8571428571429
"Greater London","Retail & recreation",2021-06-01,-28,72,"Google",82.4285714285714
"Greater London","Grocery & pharmacy",2021-06-01,3,103,"Google",87.5714285714286
"Greater London","Retail & recreation",2021-06-02,-30,70,"Google",83.7142857142857
"Greater London","Grocery & pharmacy",2021-06-02,0,100,"Google",87.2857142857143
"Greater London","Retail & recreation",2021-06-03,-28,72,"Google",84.1428571428571
"Greater London","Grocery & pharmacy",2021-06-03,2,102,"Google",87.4285714285714
"Greater London","Retail & recreation",2021-06-04,-39,61,"Google",82.8571428571429
"Greater London","Grocery & pharmacy",2021-06-04,-8,92,"Google",85.7142857142857
"Greater London","Retail & recreation",2021-06-05,-33,67,"Google",80.5714285714286
"Greater London","Grocery & pharmacy",2021-06-05,-1,99,"Google",84.7142857142857
"Greater London","Retail & recreation",2021-06-06,-31,69,"Google",80.2857142857143
"Greater London","Grocery & pharmacy",2021-06-06,-7,93,"Google",83.2857142857143
"Greater London","Retail & recreation",2021-06-07,-28,72,"Google",79
"Greater London","Grocery & pharmacy",2021-06-07,4,104,"Google",85.1428571428571
"Greater London","Retail & recreation",2021-06-08,-30,70,"Google",82
"Greater London","Grocery & pharmacy",2021-06-08,3,103,"Google",87.1428571428571
"Greater London","Retail & recreation",2021-06-09,-30,70,"Google",83
"Greater London","Grocery & pharmacy",2021-06-09,4,104,"Google",88
"Greater London","Retail & recreation",2021-06-10,-30,70,"Google",84.7142857142857
"Greater London","Grocery & pharmacy",2021-06-10,4,104,"Google",89.2857142857143
"Greater London","Retail & recreation",2021-06-11,-32,68,"Google",84.1428571428571
"Greater London","Grocery & pharmacy",2021-06-11,4,104,"Google",89
"Greater London","Retail & recreation",2021-06-12,-34,66,"Google",83.7142857142857
"Greater London","Grocery & pharmacy",2021-06-12,0,100,"Google",88
"Greater London","Retail & recreation",2021-06-13,-33,67,"Google",82.7142857142857
"Greater London","Grocery & pharmacy",2021-06-13,-5,95,"Google",86.2857142857143
"Greater London","Retail & recreation",2021-06-14,-30,70,"Google",81.4285714285714
"Greater London","Grocery & pharmacy",2021-06-14,4,104,"Google",86.5714285714286
"Greater London","Retail & recreation",2021-06-15,-31,69,"Google",81.5714285714286
"Greater London","Grocery & pharmacy",2021-06-15,3,103,"Google",86.8571428571429
"Greater London","Retail & recreation",2021-06-16,-32,68,"Google",82.2857142857143
"Greater London","Grocery & pharmacy",2021-06-16,1,101,"Google",87.1428571428571
"Greater London","Retail & recreation",2021-06-17,-35,65,"Google",82.8571428571429
"Greater London","Grocery & pharmacy",2021-06-17,-2,98,"Google",86.8571428571429
"Greater London","Retail & recreation",2021-06-18,-40,60,"Google",80.5714285714286
"Greater London","Grocery & pharmacy",2021-06-18,-6,94,"Google",84.1428571428571
"Greater London","Retail & recreation",2021-06-19,-35,65,"Google",78.7142857142857
"Greater London","Grocery & pharmacy",2021-06-19,-5,95,"Google",82.5714285714286
"Greater London","Retail & recreation",2021-06-20,-29,71,"Google",78.2857142857143
"Greater London","Grocery & pharmacy",2021-06-20,-10,90,"Google",81.8571428571429
"Greater London","Retail & recreation",2021-06-21,-35,65,"Google",77.1428571428571
"Greater London","Grocery & pharmacy",2021-06-21,-7,93,"Google",81.8571428571429
"Greater London","Retail & recreation",2021-06-22,-31,69,"Google",78.2857142857143
"Greater London","Grocery & pharmacy",2021-06-22,-2,98,"Google",83
"Greater London","Retail & recreation",2021-06-23,-30,70,"Google",79.4285714285714
"Greater London","Grocery & pharmacy",2021-06-23,-1,99,"Google",83.4285714285714
"Greater London","Retail & recreation",2021-06-24,-30,70,"Google",80.5714285714286
"Greater London","Grocery & pharmacy",2021-06-24,0,100,"Google",85.5714285714286
"Greater London","Retail & recreation",2021-06-25,-31,69,"Google",82.1428571428571
"Greater London","Grocery & pharmacy",2021-06-25,1,101,"Google",86.7142857142857
"Greater London","Retail & recreation",2021-06-26,-31,69,"Google",82.5714285714286
"Greater London","Grocery & pharmacy",2021-06-26,-5,95,"Google",86.1428571428571
"Greater London","Retail & recreation",2021-06-27,-32,68,"Google",81.7142857142857
"Greater London","Grocery & pharmacy",2021-06-27,-11,89,"Google",84.4285714285714
"Greater London","Retail & recreation",2021-06-28,-30,70,"Google",80.1428571428571
"Greater London","Grocery & pharmacy",2021-06-28,-2,98,"Google",84.2857142857143
"Greater London","Retail & recreation",2021-06-29,-34,66,"Google",79.2857142857143
"Greater London","Grocery & pharmacy",2021-06-29,-8,92,"Google",82.5714285714286
"Greater London","Retail & recreation",2021-06-30,-32,68,"Google",78.7142857142857
"Greater London","Grocery & pharmacy",2021-06-30,-2,98,"Google",83
"Greater London","Retail & recreation",2021-07-01,-29,71,"Google",80.4285714285714
"Greater London","Grocery & pharmacy",2021-07-01,1,101,"Google",84.8571428571429
"Greater London","Retail & recreation",2021-07-02,-32,68,"Google",80.5714285714286
"Greater London","Grocery & pharmacy",2021-07-02,1,101,"Google",85.5714285714286
"Greater London","Retail & recreation",2021-07-03,-35,65,"Google",81.7142857142857
"Greater London","Grocery & pharmacy",2021-07-03,-6,94,"Google",85.4285714285714
"Greater London","Retail & recreation",2021-07-04,-30,70,"Google",81.4285714285714
"Greater London","Grocery & pharmacy",2021-07-04,-10,90,"Google",84.1428571428571
"Greater London","Retail & recreation",2021-07-05,-28,72,"Google",80
"Greater London","Grocery & pharmacy",2021-07-05,-1,99,"Google",84.4285714285714
"Greater London","Retail & recreation",2021-07-06,-33,67,"Google",79.5714285714286
"Greater London","Grocery & pharmacy",2021-07-06,-6,94,"Google",83.7142857142857
"Greater London","Retail & recreation",2021-07-07,-29,71,"Google",80.4285714285714
"Greater London","Grocery & pharmacy",2021-07-07,0,100,"Google",84.7142857142857
"Greater London","Retail & recreation",2021-07-08,-31,69,"Google",81.7142857142857
"Greater London","Grocery & pharmacy",2021-07-08,-1,99,"Google",85.5714285714286
"Greater London","Retail & recreation",2021-07-09,-32,68,"Google",81.1428571428571
"Greater London","Grocery & pharmacy",2021-07-09,1,101,"Google",86
"Greater London","Retail & recreation",2021-07-10,-33,67,"Google",82.1428571428571
"Greater London","Grocery & pharmacy",2021-07-10,-5,95,"Google",85.5714285714286
"Greater London","Retail & recreation",2021-07-11,-25,75,"Google",82
"Greater London","Grocery & pharmacy",2021-07-11,-4,96,"Google",85.8571428571429
"Greater London","Retail & recreation",2021-07-12,-34,66,"Google",81.1428571428571
"Greater London","Grocery & pharmacy",2021-07-12,-8,92,"Google",84.5714285714286
"Greater London","Retail & recreation",2021-07-13,-31,69,"Google",80
"Greater London","Grocery & pharmacy",2021-07-13,0,100,"Google",84.7142857142857
"Greater London","Retail & recreation",2021-07-14,-30,70,"Google",81.1428571428571
"Greater London","Grocery & pharmacy",2021-07-14,-1,99,"Google",84.5714285714286
"Greater London","Retail & recreation",2021-07-15,-30,70,"Google",80.8571428571429
"Greater London","Grocery & pharmacy",2021-07-15,0,100,"Google",85.7142857142857
"Greater London","Retail & recreation",2021-07-16,-30,70,"Google",82.5714285714286
"Greater London","Grocery & pharmacy",2021-07-16,3,103,"Google",87.4285714285714
"Greater London","Retail & recreation",2021-07-17,-34,66,"Google",82.5714285714286
"Greater London","Grocery & pharmacy",2021-07-17,-4,96,"Google",86.2857142857143
"Greater London","Retail & recreation",2021-07-18,-33,67,"Google",81.7142857142857
"Greater London","Grocery & pharmacy",2021-07-18,-7,93,"Google",85
"Greater London","Retail & recreation",2021-07-19,-26,74,"Google",81.2857142857143
"Greater London","Grocery & pharmacy",2021-07-19,4,104,"Google",86.1428571428571
"Greater London","Retail & recreation",2021-07-20,-31,69,"Google",81.2857142857143
"Greater London","Grocery & pharmacy",2021-07-20,-1,99,"Google",86
"Greater London","Retail & recreation",2021-07-21,-29,71,"Google",82.4285714285714
"Greater London","Grocery & pharmacy",2021-07-21,1,101,"Google",87.2857142857143
"Greater London","Retail & recreation",2021-07-22,-28,72,"Google",84.2857142857143
"Greater London","Grocery & pharmacy",2021-07-22,2,102,"Google",88.2857142857143
"Greater London","Retail & recreation",2021-07-23,-30,70,"Google",83.4285714285714
"Greater London","Grocery & pharmacy",2021-07-23,-1,99,"Google",87.7142857142857
"Greater London","Retail & recreation",2021-07-24,-35,65,"Google",82.8571428571429
"Greater London","Grocery & pharmacy",2021-07-24,-11,89,"Google",85.4285714285714
"Greater London","Retail & recreation",2021-07-25,-35,65,"Google",80.2857142857143
"Greater London","Grocery & pharmacy",2021-07-25,-19,81,"Google",81.5714285714286
"Greater London","Retail & recreation",2021-07-26,-25,75,"Google",77.7142857142857
"Greater London","Grocery & pharmacy",2021-07-26,-1,99,"Google",81.8571428571429
"Greater London","Retail & recreation",2021-07-27,-29,71,"Google",77.8571428571429
"Greater London","Grocery & pharmacy",2021-07-27,-6,94,"Google",82
"Greater London","Retail & recreation",2021-07-28,-32,68,"Google",79
"Greater London","Grocery & pharmacy",2021-07-28,-10,90,"Google",82.5714285714286
"Greater London","Retail & recreation",2021-07-29,-25,75,"Google",81.7142857142857
"Greater London","Grocery & pharmacy",2021-07-29,-1,99,"Google",85.1428571428571
"Greater London","Retail & recreation",2021-07-30,-33,67,"Google",80.5714285714286
"Greater London","Grocery & pharmacy",2021-07-30,-7,93,"Google",83.7142857142857
"Greater London","Retail & recreation",2021-07-31,-33,67,"Google",79.8571428571429
"Greater London","Grocery & pharmacy",2021-07-31,-11,89,"Google",82.8571428571429
"Greater London","Retail & recreation",2021-08-01,-27,73,"Google",80.4285714285714
"Greater London","Grocery & pharmacy",2021-08-01,-13,87,"Google",82.1428571428571
"Greater London","Retail & recreation",2021-08-02,-24,76,"Google",78.8571428571429
"Greater London","Grocery & pharmacy",2021-08-02,-4,96,"Google",83
"Greater London","Retail & recreation",2021-08-03,-27,73,"Google",80.1428571428571
"Greater London","Grocery & pharmacy",2021-08-03,-6,94,"Google",84
"Greater London","Retail & recreation",2021-08-04,-26,74,"Google",81.8571428571429
"Greater London","Grocery & pharmacy",2021-08-04,-5,95,"Google",85
"Greater London","Retail & recreation",2021-08-05,-29,71,"Google",82.7142857142857
"Greater London","Grocery & pharmacy",2021-08-05,-7,93,"Google",85.1428571428571
"Greater London","Retail & recreation",2021-08-06,-33,67,"Google",81
"Greater London","Grocery & pharmacy",2021-08-06,-7,93,"Google",83.8571428571429
"Greater London","Retail & recreation",2021-08-07,-35,65,"Google",79.7142857142857
"Greater London","Grocery & pharmacy",2021-08-07,-15,85,"Google",81.2857142857143
"Greater London","Retail & recreation",2021-08-08,-31,69,"Google",77.5714285714286
"Greater London","Grocery & pharmacy",2021-08-08,-16,84,"Google",79.4285714285714
"Greater London","Retail & recreation",2021-08-09,-28,72,"Google",76.4285714285714
"Greater London","Grocery & pharmacy",2021-08-09,-9,91,"Google",79.8571428571429
"Greater London","Retail & recreation",2021-08-10,-24,76,"Google",77.4285714285714
"Greater London","Grocery & pharmacy",2021-08-10,-4,96,"Google",81.8571428571429
"Greater London","Retail & recreation",2021-08-11,-25,75,"Google",80.4285714285714
"Greater London","Grocery & pharmacy",2021-08-11,-5,95,"Google",84.1428571428571
"Greater London","Retail & recreation",2021-08-12,-27,73,"Google",82.5714285714286
"Greater London","Grocery & pharmacy",2021-08-12,-5,95,"Google",85.8571428571429
"Greater London","Retail & recreation",2021-08-13,-31,69,"Google",82.7142857142857
"Greater London","Grocery & pharmacy",2021-08-13,-5,95,"Google",85.4285714285714
"Greater London","Retail & recreation",2021-08-14,-32,68,"Google",81.4285714285714
"Greater London","Grocery & pharmacy",2021-08-14,-11,89,"Google",83.4285714285714
"Greater London","Retail & recreation",2021-08-15,-27,73,"Google",80.2857142857143
"Greater London","Grocery & pharmacy",2021-08-15,-13,87,"Google",82.2857142857143
"Greater London","Retail & recreation",2021-08-16,-25,75,"Google",79.4285714285714
"Greater London","Grocery & pharmacy",2021-08-16,-5,95,"Google",83.1428571428571
"Greater London","Retail & recreation",2021-08-17,-28,72,"Google",79.8571428571429
"Greater London","Grocery & pharmacy",2021-08-17,-8,92,"Google",83.2857142857143
"Greater London","Retail & recreation",2021-08-18,-27,73,"Google",81
"Greater London","Grocery & pharmacy",2021-08-18,-6,94,"Google",84
"Greater London","Retail & recreation",2021-08-19,-26,74,"Google",82.1428571428571
"Greater London","Grocery & pharmacy",2021-08-19,-5,95,"Google",85
"Greater London","Retail & recreation",2021-08-20,-30,70,"Google",81.4285714285714
"Greater London","Grocery & pharmacy",2021-08-20,-6,94,"Google",84.5714285714286
"Greater London","Retail & recreation",2021-08-21,-34,66,"Google",80.8571428571429
